     3499.999   6.221842E-8
     3500.396   6.231870E-8
     3500.796   6.241967E-8
     3501.194   6.252026E-8
     3501.592   6.262093E-8
     3501.992   6.272215E-8
      3502.39   6.282277E-8
      3502.79   6.292396E-8
     3503.187   6.302485E-8
     3503.586   6.312602E-8
     3503.986   6.322775E-8
     3504.384   6.332897E-8
     3504.782   6.343027E-8
     3505.181   6.353163E-8
     3505.581   6.363344E-8
     3505.981   6.373538E-8
      3506.38   6.383684E-8
     3506.778   6.393832E-8
     3507.178   6.404041E-8
     3507.577   6.414226E-8
     3507.976   6.424413E-8
     3508.375   6.434601E-8
     3508.775   6.444846E-8
     3509.176   6.455094E-8
     3509.574   6.465299E-8
     3509.973   6.475516E-8
     3510.374   6.485272E-8
     3510.773   6.494950E-8
     3511.172   6.504635E-8
     3511.571   6.514329E-8
     3511.972   6.524081E-8
     3512.371   6.533791E-8
     3512.772   6.543552E-8
     3513.172   6.553265E-8
     3513.573   6.563020E-8
     3513.972   6.572734E-8
     3514.371   6.582464E-8
     3514.771   6.592200E-8
     3515.172   6.601992E-8
     3515.572   6.611747E-8
     3515.971   6.621512E-8
     3516.373   6.631321E-8
     3516.772   6.641095E-8
     3517.174   6.650914E-8
     3517.573   6.660683E-8
     3517.973   6.670462E-8
     3518.375   6.680295E-8
     3518.775   6.690091E-8
     3519.175   6.699894E-8
     3519.575   6.709699E-8
     3519.977   6.719556E-8
     3520.379   6.729276E-8
     3520.779   6.738941E-8
     3521.179   6.748598E-8
     3521.581   6.758304E-8
     3521.981   6.767973E-8
     3522.381   6.777640E-8
     3522.782   6.787319E-8
     3523.184   6.797043E-8
     3523.586   6.806777E-8
     3523.987   6.816473E-8
     3524.387   6.826176E-8
      3524.79   6.835933E-8
      3525.19   6.845644E-8
     3525.591   6.855361E-8
     3525.991   6.865080E-8
     3526.394   6.874863E-8
     3526.795   6.884601E-8
     3527.198   6.894386E-8
     3527.599   6.904119E-8
     3528.001   6.913906E-8
     3528.402   6.923661E-8
     3528.803   6.933416E-8
     3529.204   6.943181E-8
     3529.607   6.953000E-8
     3530.009   6.962772E-8
      3530.41   6.972474E-8
     3530.813   6.982226E-8
     3531.216   6.991986E-8
     3531.617   7.001692E-8
     3532.021   7.011455E-8
     3532.422   7.021167E-8
     3532.825   7.030937E-8
     3533.227   7.040666E-8
     3533.628   7.050411E-8
      3534.03   7.060163E-8
     3534.436   7.070012E-8
     3534.837   7.079773E-8
     3535.239   7.089533E-8
     3535.641   7.099298E-8
     3536.044   7.109116E-8
     3536.446   7.118889E-8
     3536.848   7.128668E-8
      3537.25   7.138456E-8
     3537.654   7.148304E-8
     3538.058   7.158149E-8
      3538.46   7.167941E-8
     3538.862   7.177741E-8
     3539.266   7.187602E-8
     3539.668   7.197415E-8
     3540.071   7.207131E-8
     3540.473   7.216328E-8
     3540.877   7.225574E-8
      3541.28   7.234768E-8
     3541.684   7.244003E-8
     3542.087   7.253206E-8
     3542.491   7.262469E-8
     3542.894   7.271691E-8
     3543.296   7.280908E-8
