     3499.999   7.409827E-8
     3500.396   7.421482E-8
     3500.796   7.433214E-8
     3501.194   7.444901E-8
     3501.592   7.456597E-8
     3501.992   7.468356E-8
      3502.39   7.480045E-8
      3502.79   7.491799E-8
     3503.187   7.503517E-8
     3503.586   7.515268E-8
     3503.986   7.527085E-8
     3504.384   7.538837E-8
     3504.782   7.550601E-8
     3505.181   7.562372E-8
     3505.581   7.574192E-8
     3505.981   7.586029E-8
      3506.38   7.597806E-8
     3506.778   7.609587E-8
     3507.178   7.621438E-8
     3507.577   7.633261E-8
     3507.976   7.645083E-8
     3508.375   7.656909E-8
     3508.775   7.668797E-8
     3509.176   7.680689E-8
     3509.574   7.692531E-8
     3509.973   7.704386E-8
     3510.374   7.715691E-8
     3510.773   7.726901E-8
     3511.172   7.738119E-8
     3511.571   7.749350E-8
     3511.972   7.760647E-8
     3512.371   7.771892E-8
     3512.772   7.783197E-8
     3513.172   7.794445E-8
     3513.573   7.805741E-8
     3513.972   7.816988E-8
     3514.371   7.828253E-8
     3514.771   7.839525E-8
     3515.172   7.850861E-8
     3515.572   7.862154E-8
     3515.971   7.873457E-8
     3516.373   7.884811E-8
     3516.772   7.896123E-8
     3517.174   7.907487E-8
     3517.573   7.918792E-8
     3517.973   7.930107E-8
     3518.375   7.941484E-8
     3518.775   7.952820E-8
     3519.175   7.964159E-8
     3519.575   7.975504E-8
     3519.977   7.986905E-8
     3520.379   7.998145E-8
     3520.779   8.009319E-8
     3521.179   8.020481E-8
     3521.581   8.031702E-8
     3521.981   8.042876E-8
     3522.381   8.054050E-8
     3522.782   8.065236E-8
     3523.184   8.076474E-8
     3523.586   8.087721E-8
     3523.987   8.098926E-8
     3524.387   8.110137E-8
      3524.79   8.121408E-8
      3525.19   8.132628E-8
     3525.591   8.143851E-8
     3525.991   8.155079E-8
     3526.394   8.166379E-8
     3526.795   8.177626E-8
     3527.198   8.188927E-8
     3527.599   8.200167E-8
     3528.001   8.211467E-8
     3528.402   8.222729E-8
     3528.803   8.233994E-8
     3529.204   8.245268E-8
     3529.607   8.256603E-8
     3530.009   8.267885E-8
      3530.41   8.279081E-8
     3530.813   8.290334E-8
     3531.216   8.301595E-8
     3531.617   8.312794E-8
     3532.021   8.324057E-8
     3532.422   8.335260E-8
     3532.825   8.346530E-8
     3533.227   8.357753E-8
     3533.628   8.368995E-8
      3534.03   8.380241E-8
     3534.436   8.391601E-8
     3534.837   8.402858E-8
     3535.239   8.414111E-8
     3535.641   8.425369E-8
     3536.044   8.436691E-8
     3536.446   8.447957E-8
     3536.848   8.459233E-8
      3537.25   8.470514E-8
     3537.654   8.481868E-8
     3538.058   8.493214E-8
      3538.46   8.504500E-8
     3538.862   8.515794E-8
     3539.266   8.527156E-8
     3539.668   8.538464E-8
     3540.071   8.549656E-8
     3540.473   8.560231E-8
     3540.877   8.570861E-8
      3541.28   8.581431E-8
     3541.684   8.592046E-8
     3542.087   8.602625E-8
     3542.491   8.613273E-8
     3542.894   8.623871E-8
     3543.296   8.634465E-8
     3543.699   8.645057E-8
     3544.104   8.655711E-8
     3544.507   8.666316E-8
     3544.909   8.676925E-8
     3545.312   8.687540E-8
     3545.719   8.698266E-8
     3546.122   8.708888E-8
     3546.525   8.719512E-8
     3546.928   8.730135E-8
     3547.333   8.740825E-8
     3547.736   8.751464E-8
     3548.139   8.762113E-8
     3548.542   8.772757E-8
      3548.95   8.783516E-8
     3549.353   8.794141E-8
     3549.756   8.804761E-8
      3550.16   8.815454E-8
     3550.565   8.826294E-8
     3550.969   8.837091E-8
     3551.372   8.847870E-8
     3551.776   8.858652E-8
     3552.181   8.869493E-8
     3552.585   8.880296E-8
     3552.991   8.891155E-8
     3553.395   8.901949E-8
     3553.801   8.912809E-8
     3554.204   8.923609E-8
     3554.608   8.934408E-8
     3555.012   8.945215E-8
     3555.418   8.956096E-8
