     3499.999   8.071572E-8
     3500.396   8.084261E-8
     3500.796   8.097035E-8
     3501.194   8.109761E-8
     3501.592   8.122495E-8
     3501.992   8.135298E-8
      3502.39   8.148025E-8
      3502.79   8.160822E-8
     3503.187   8.173581E-8
     3503.586   8.186376E-8
     3503.986   8.199240E-8
     3504.384   8.212039E-8
     3504.782   8.224846E-8
     3505.181   8.237661E-8
     3505.581   8.250532E-8
     3505.981   8.263419E-8
      3506.38   8.276243E-8
     3506.778   8.289069E-8
     3507.178   8.301974E-8
     3507.577   8.314845E-8
     3507.976   8.327717E-8
     3508.375   8.340592E-8
     3508.775   8.353536E-8
     3509.176   8.366484E-8
     3509.574   8.379377E-8
     3509.973   8.392285E-8
     3510.374   8.404592E-8
     3510.773   8.416799E-8
     3511.172   8.429014E-8
     3511.571   8.441241E-8
     3511.972   8.453537E-8
     3512.371   8.465782E-8
     3512.772   8.478089E-8
     3513.172   8.490336E-8
     3513.573   8.502635E-8
     3513.972   8.514879E-8
     3514.371   8.527143E-8
     3514.771   8.539416E-8
     3515.172   8.551757E-8
     3515.572   8.564052E-8
     3515.971   8.576358E-8
     3516.373   8.588719E-8
     3516.772   8.601035E-8
     3517.174   8.613409E-8
     3517.573   8.625715E-8
     3517.973   8.638035E-8
     3518.375   8.650422E-8
     3518.775   8.662763E-8
     3519.175   8.675109E-8
     3519.575   8.687459E-8
     3519.977   8.699872E-8
     3520.379   8.712107E-8
     3520.779   8.724275E-8
     3521.179   8.736426E-8
     3521.581   8.748642E-8
     3521.981   8.760808E-8
     3522.381   8.772973E-8
     3522.782   8.785151E-8
     3523.184   8.797385E-8
     3523.586   8.809630E-8
     3523.987   8.821829E-8
     3524.387   8.834034E-8
      3524.79   8.846305E-8
      3525.19   8.858520E-8
     3525.591   8.870739E-8
     3525.991   8.882961E-8
     3526.394   8.895266E-8
     3526.795   8.907508E-8
     3527.198   8.919812E-8
     3527.599   8.932048E-8
     3528.001   8.944350E-8
     3528.402   8.956613E-8
     3528.803   8.968875E-8
     3529.204   8.981149E-8
     3529.607   8.993489E-8
     3530.009   9.005770E-8
      3530.41   9.017959E-8
     3530.813   9.030210E-8
     3531.216   9.042470E-8
     3531.617   9.054660E-8
     3532.021   9.066924E-8
     3532.422   9.079120E-8
     3532.825   9.091389E-8
     3533.227   9.103607E-8
     3533.628   9.115846E-8
      3534.03   9.128089E-8
     3534.436   9.140456E-8
     3534.837   9.152710E-8
     3535.239   9.164960E-8
     3535.641   9.177216E-8
     3536.044   9.189543E-8
     3536.446   9.201808E-8
     3536.848   9.214083E-8
      3537.25   9.226365E-8
     3537.654   9.238725E-8
     3538.058   9.251077E-8
      3538.46   9.263363E-8
     3538.862   9.275656E-8
     3539.266   9.288026E-8
     3539.668   9.300339E-8
     3540.071   9.312520E-8
     3540.473   9.324032E-8
     3540.877   9.335605E-8
      3541.28   9.347112E-8
     3541.684   9.358667E-8
     3542.087   9.370181E-8
     3542.491   9.381773E-8
     3542.894   9.393310E-8
     3543.296   9.404843E-8
     3543.699   9.416372E-8
     3544.104   9.427971E-8
     3544.507   9.439513E-8
     3544.909   9.451063E-8
     3545.312   9.462618E-8
     3545.719   9.474296E-8
     3546.122   9.485856E-8
     3546.525   9.497422E-8
     3546.928   9.508986E-8
     3547.333   9.520623E-8
     3547.736   9.532204E-8
     3548.139   9.543795E-8
     3548.542   9.555384E-8
